date_time,power,windspeed,tem,hum,pressure,precipitation,wind_dir
2/1 0h,0,1.085844789,-10.08927002,83.87455057,990.751875,0.042239204,308.5937195
2/1 1h,0,1.626503144,-9.719396973,83.91278919,991.1428125,0.077073928,311.9583435
2/1 2h,0,1.868443602,-9.852789307,85.23242559,991.5760156,0.193526503,324.9665833
2/1 3h,0,1.905516535,-9.2331604,82.96442413,991.5172656,0.160206575,338.6096191
2/1 4h,0,1.818337129,-8.989111328,83.85794738,992.2221094,0.130588189,354.3278198
2/1 5h,0,1.804024581,-9.35993042,87.32269238,992.9617969,0.092051458,41.09011841
2/1 6h,0,1.378160904,-9.24262085,88.37751699,993.8373438,0.063779764,24.3163147
2/1 7h,0,1.335161818,-9.515997314,88.18303033,994.3119531,0.048129354,340.383606
2/1 8h,0.010757079,2.922414944,-8.835852051,85.58193633,995.5296094,0.0454369,326.2211914
2/1 9h,0.124526273,4.877397525,-6.980780029,75.29445618,996.1814844,0.053850934,323.3241882
2/1 10h,0.254269177,6.127344011,-6.766973877,73.04474028,996.6130469,0.071857125,326.2341614
2/1 11h,0.386214958,7.033233682,-6.78684082,72.44891428,996.7563281,0.087844208,328.1317444
2/1 12h,0.48983769,7.573108899,-6.438726807,71.01176389,997.2384375,0.071857125,327.4478455
2/1 13h,0.543151343,7.843816964,-6.761297607,71.70582548,998.22,0.048129354,325.5074463
2/1 14h,0.596365983,8.08723569,-7.254156494,68.43106249,998.9555469,0.027430244,325.5396118
2/1 15h,0.543030405,7.811564095,-9.24262085,66.03777814,1000.131719,0.00488013,326.5785522
2/1 16h,0.390315041,7.024730211,-9.522619629,63.64470509,1001.188672,0.000168104,326.6891479
2/1 17h,0.213554787,5.729186712,-12.09854736,65.39766425,1001.916719,0.000168104,330.6297607
2/1 18h,0.09875525,4.481339548,-12.64627686,69.30444729,1002.398828,0.000168104,336.1942749
2/1 19h,0.043907925,3.618725844,-14.20239868,74.28202454,1002.855234,0.000168104,334.0436401
2/1 20h,0.008235926,2.692533849,-11.9604248,66.35429057,1003.134375,0.000168104,281.4442749
2/1 21h,0.030940464,3.367130055,-14.25348511,77.99515596,1002.999375,0.000168104,254.1997375
2/1 22h,0.092614408,4.383251624,-15.58447876,81.20668252,1003.109531,0.000168104,245.5328369
2/1 23h,0.168725172,5.283486539,-15.04526367,80.31468504,1003.160078,0.000168104,241.7778625
2/2 0h,0.279754099,6.233427864,-14.73215332,80.06217945,1003.421797,0.000168104,251.3524628
2/2 1h,0.342398655,6.655131716,-14.38403931,75.23614347,1003.937813,0.000168104,265.6177368
2/2 2h,0.358647507,6.761862653,-14.63187256,68.08198317,1003.912969,0.000168104,278.7533264
2/2 3h,0.312128839,6.438655566,-16.08017578,63.89136885,1003.802813,0.000168104,286.5405884
2/2 4h,0.232221201,5.866486353,-16.32803955,61.18184293,1003.819375,0.000168104,285.5032349
2/2 5h,0.130463237,4.876512759,-17.30144348,62.05242339,1003.599922,0.000168104,281.5662842
2/2 6h,0.097035118,4.431392396,-17.3818573,64.61509517,1004.555781,0.000168104,265.3846436
2/2 7h,0.12815878,4.851423699,-16.16342773,62.2400473,1004.820859,0.000168104,260.3118286
2/2 8h,0.074086894,4.133446975,-15.58826294,56.24477418,1005.343516,0.000168104,267.0809021
2/2 9h,0.077195722,4.195405037,-10.49698486,44.35029882,1005.216719,0.000168104,268.0153809
2/2 10h,0.133440153,4.962639927,-10.1668457,42.69918122,1005.141406,0.000168104,262.5210571
2/2 11h,0.218419286,5.78904691,-9.773321533,41.8369945,1004.213672,0.000168104,264.9582825
2/2 12h,0.231812272,5.939627696,-7.321325684,32.61532429,1003.353047,0.000168104,269.9827881
2/2 13h,0.205497869,5.68771932,-7.218206787,32.16807755,1002.670547,0.000168104,275.1505737
2/2 14h,0.156771401,5.217753923,-7.173742676,31.51220312,1002.214922,0.000168104,279.1224365
2/2 15h,0.118485976,4.772759076,-8.714758301,34.19750511,1002.189297,0.000168104,279.8638916
2/2 16h,0.083742084,4.292785591,-9.307897949,34.89237446,1002.434453,0.000168104,274.9263306
2/2 17h,0.03903146,3.524739147,-14.01889648,46.575913,1002.838672,0.000168104,241.1017914
2/2 18h,0.044597691,3.632389483,-14.15888062,49.30319321,1002.687109,0.000168104,229.4824524
2/2 19h,0.057076696,3.872797744,-14.56189575,50.49828504,1002.569453,0.000168104,219.707016
2/2 20h,0.069832946,4.082791559,-14.78323975,53.65809534,1001.995469,0.000168104,208.2528839
2/2 21h,0.1102753,4.622067575,-15.41516724,57.00351728,1001.860391,0.000168104,200.729538
2/2 22h,0.18445914,5.428478106,-15.79923096,55.59203681,1001.692266,0.000168104,201.3298187
2/2 23h,0.233821305,5.891988812,-15.68759766,55.75204756,1001.481016,0.000168104,202.8514404
2/3 0h,0.212323632,5.685120165,-16.46707764,58.29728179,1001.211016,0.000168104,199.0519409
2/3 1h,0.226503341,5.818794932,-16.45480957,56.40803411,1000.688359,0.000168104,193.8391266
2/3 2h,0.297228018,6.341196853,-16.85874023,56.30424572,999.8617188,0.000168104,193.5122375
2/3 3h,0.351063352,6.698925683,-17.12549438,58.95733513,999.3978125,0.000168104,195.9388733
2/3 4h,0.368943447,6.825514917,-16.52194824,55.71766083,998.7575781,0.000168104,198.2726898
2/3 5h,0.277656043,6.224644168,-15.35083618,57.64134253,998.2257813,0.000168104,192.545166
2/3 6h,0.324555341,6.534313502,-15.90234985,57.3589733,998.6051563,0.000168104,193.2932587
2/3 7h,0.352468015,6.731069223,-14.90244141,56.9588192,998.4171094,0.000168104,195.9825287
2/3 8h,0.229713992,5.884066237,-12.86383667,49.88767687,998.3326563,0.000168104,203.508255
2/3 9h,0.282240522,6.311893889,-7.730932617,41.01671356,998.0791406,0.000168104,213.473465
2/3 10h,0.353588124,6.809992714,-7.354437256,40.63766305,997.7238281,0.000168104,222.3854675
2/3 11h,0.353071478,6.814127668,-6.85211792,40.41678519,996.4805469,0.000168104,230.1827087
2/3 12h,0.303150081,6.489632104,-4.18729248,33.00384025,995.7615625,0.000168104,236.8756714
2/3 13h,0.261587586,6.199048071,-4.156072998,33.64456864,995.0342969,0.000168104,244.382309
2/3 14h,0.222531326,5.894265653,-4.181616211,34.05612499,994.805625,0.000168104,251.6783752
2/3 15h,0.160822247,5.272597567,-6.368719482,41.54388845,995.2794531,0.000168104,259.9664001
2/3 16h,0.118858414,4.802122197,-6.667669678,42.32093996,995.2289063,0.000168104,273.3018188
2/3 17h,0.125044155,4.856536214,-11.3786377,56.31459823,995.7698438,0.000168104,284.6886597
2/3 18h,0.121544446,4.80658103,-11.70218506,57.34370977,995.778125,0.000168104,295.3965454
2/3 19h,0.128988442,4.905971888,-11.87528076,57.54850824,996.43,0.000168104,308.1050415
2/3 20h,0.121407654,4.799561366,-12.30097046,60.38949888,996.5815625,0.000168104,324.3847351
2/3 21h,0.070651162,4.100634241,-14.35281982,69.49025782,996.4971094,0.000168104,341.6516113
2/3 22h,0.004864675,2.406697011,-15.13797607,67.62751289,996.7082813,0.000168104,1.484619141
2/3 23h,0,1.194026381,-14.41431274,63.59352969,996.8524219,0.000168104,200.0718994
2/4 0h,0,1.349434751,-14.80499878,63.94853496,996.7339844,0.000168104,203.7272491
2/4 1h,0,1.736375163,-15.55988159,69.42165279,996.8358594,0.000168104,203.3963776
2/4 2h,0.001626098,2.135141459,-16.66953125,75.5593733,996.6751563,0.000168104,198.2351685
2/4 3h,0.008710524,2.720075893,-18.08566895,79.4969973,996.4465625,0.000168104,199.8489075
2/4 4h,0.01386125,3.034424495,-17.61646118,80.43361685,996.3703125,0.000168104,205.9073029
2/4 5h,0.009538377,2.791121254,-17.2976593,82.00009894,996.2353125,0.000168104,197.1688843
2/4 6h,0.05216684,3.773109154,-17.1406311,81.74466037,997.148125,0.000168104,207.9468536
2/4 7h,0.135776545,4.966809993,-16.17005005,78.19359779,997.1315625,0.000168104,223.4696045
2/4 8h,0.100280552,4.498185351,-14.66309204,69.96129452,997.4471875,0.000168104,235.8927155
2/4 9h,0.126277945,4.891684012,-8.185003662,50.22186876,997.3792188,0.000168104,240.5361938
2/4 10h,0.20931389,5.728152479,-8.230413818,48.46130707,997.1398438,0.000168104,244.9760437
2/4 11h,0.252277446,6.108116205,-7.655249023,46.84441057,996.3380469,0.000168104,249.0531921
2/4 12h,0.288189601,6.381461867,-4.541082764,37.07542065,995.9280469,0.000168104,249.7166443
2/4 13h,0.297675098,6.4482157,-4.631903076,37.41151338,995.5096875,0.000168104,247.5084076
2/4 14h,0.322086437,6.620380946,-4.51932373,37.93014585,995.569375,0.000168104,241.6650391
2/4 15h,0.314862468,6.563302943,-5.391516113,41.29577421,995.1941406,0.000168104,232.0219116
2/4 16h,0.260278611,6.184934254,-4.885412598,40.46736511,994.9978125,0.000168104,212.2857513
2/4 17h,0.44156963,7.305359401,-9.020300293,52.77483576,994.9804688,0.000168104,201.9887238
2/4 18h,0.670005559,8.378453193,-8.982489014,54.9513829,994.8180469,0.000168104,200.5086823
2/4 19h,0.817155862,8.97529717,-8.795172119,55.91240752,994.43375,0.000168104,201.840271
2/4 20h,0.915904322,9.329326602,-8.745977783,56.37906044,994.3832031,0.000168104,206.3816986
2/4 21h,1.064256784,9.858073542,-8.609747314,58.11678215,994.263125,0.000168104,211.7392578
2/4 22h,1.164484985,10.21339173,-7.667547607,57.85420789,994.2721875,0.000168104,213.9850006
2/4 23h,1.190806294,10.30237801,-7.708227539,56.90962224,993.7595313,0.000168104,213.5188293
2/5 0h,1.152130826,10.1677219,-8.243658447,58.85034588,993.3072656,0.000168104,213.691391
2/5 1h,1.075636069,9.909809859,-8.150946045,58.05860774,993.05125,0.000168104,216.2333069
2/5 2h,0.957096513,9.488113305,-8.221899414,58.46755073,992.6752344,0.000168104,221.040863
2/5 3h,0.787307954,8.863372026,-8.628668213,61.30268827,992.4110156,0.000168104,224.6825104
2/5 4h,0.66066754,8.354521932,-8.222845459,62.61560619,992.5899219,0.000168104,226.768692
2/5 5h,0.435129967,7.281259537,-8.483953857,67.09227001,992.9916406,0.000168104,227.6511383
2/5 6h,0.295589268,6.408206481,-8.569067383,70.83342369,993.05125,0.000168104,229.3015442
2/5 7h,0.209460079,5.732854668,-8.745031738,70.7016098,993.6170313,0.000168104,243.3398895
2/5 8h,0.082540618,4.294570084,-7.226721191,68.83759833,994.3741406,0.000168104,259.5481567
2/5 9h,0.027548652,3.326471518,-4.452154541,53.97821268,994.3997656,0.000168104,279.5562134
2/5 10h,0.005925233,2.516642001,-4.675421143,49.21361456,994.4859375,0.000168104,304.1700134
2/5 11h,0.008338229,2.728163146,-4.31027832,45.6148102,994.3053906,0.000168104,323.3946533
2/5 12h,0.027510373,3.330697335,-2.123144531,39.99669657,994.1247656,0.000168104,333.0478516
2/5 13h,0.05373115,3.867438686,-2.107061768,39.34129885,994.2192188,0.000168104,336.3876648
2/5 14h,0.082303093,4.31222998,-2.256536865,38.25229942,994.7783594,0.000168104,341.4387817
2/5 15h,0.103154756,4.594198894,-4.599737549,42.58091242,995.3978906,0.000168104,346.8384399
2/5 16h,0.181141622,5.480488309,-4.718939209,41.01906325,996.1375781,0.000168104,353.1588135
2/5 17h,0.28883184,6.349769916,-9.168829346,52.78807788,996.5335156,0.000168104,358.3665771
2/5 18h,0.292109224,6.369410265,-9.340063477,53.70502016,997.3419531,0.000168104,0.543502808
2/5 19h,0.238452862,5.994278117,-9.820623779,56.9548691,998.046875,0.000168104,1.592681885
2/5 20h,0.181421925,5.443367416,-10.14981689,60.66034596,998.2796094,0.000168104,1.783950806
2/5 21h,0.114587416,4.707890397,-11.49500122,69.031032,998.8560938,0.000168104,2.424835205
2/5 22h,0.057261938,3.883813875,-13.6991333,75.72668927,999.25125,0.000168104,359.5151978
2/5 23h,0.022998729,3.214310794,-14.51743164,79.78478573,999.5610156,0.000168104,353.3006592
2/6 0h,0.010921278,2.909197779,-15.43787231,82.47760967,999.7332813,0.000168104,353.4206543
2/6 1h,0.007577952,2.629453661,-15.96478882,82.1516096,999.9221875,0.000168104,3.337554932
2/6 2h,0,1.977163401,-15.06705322,80.87823158,1000.017422,0.000168104,10.77307129
2/6 3h,0,0.992783667,-16.19086304,84.67322686,1000.318125,0.000168104,354.8452759
2/6 4h,0,0.272771749,-15.93262329,85.22835752,1000.060469,0.000168104,239.3972015
2/6 5h,0,0.606358138,-15.59961548,88.3448874,1000.395938,0.000168104,6.080627441
2/6 6h,0,0.451185246,-15.7538208,88.53185158,1000.188906,0.000168104,127.9824371
2/6 7h,0,1.632941778,-16.14923706,89.52552203,1000.326406,0.000168104,175.7014771
2/6 8h,0,1.832398862,-14.55905762,81.73763049,1000.404219,0.000168104,194.2566528
2/6 9h,0,1.703002631,-7.327947998,56.81631006,1000.249375,0.000168104,219.640686
2/6 10h,0,1.885715283,-6.721563721,48.58829891,999.9146875,0.000168104,234.5415955
2/6 11h,0.002824592,2.243590669,-6.3375,45.27460507,999.2189063,0.000168104,245.4040527
2/6 12h,0.009622477,2.839896347,-3.313208008,36.71024625,998.4626563,0.000168104,248.6319427
2/6 13h,0.04877383,3.758604333,-3.110754395,36.33465803,997.8530469,0.000168104,248.6882782
2/6 14h,0.096663224,4.507963459,-2.926306152,36.77323901,997.973125,0.000168104,251.230896
2/6 15h,0.114613564,4.751127741,-4.539190674,40.62898457,998.0675781,0.000168104,256.0752258
2/6 16h,0.098034093,4.519068972,-4.460668945,41.66986669,998.2307813,0.000168104,256.765625
2/6 17h,0.080193665,4.245767735,-9.953039551,56.54995901,998.5661719,0.000168104,243.783905
2/6 18h,0.074755022,4.167856843,-10.71835937,60.426105,998.8751563,0.000168104,241.7805176
2/6 19h,0.058443063,3.918317269,-11.14783325,66.22567668,999.0300781,0.000168104,240.1091919
2/6 20h,0.029183127,3.340388314,-11.99069824,70.64034676,998.8925781,0.000168104,226.2996521
2/6 21h,0.026724675,3.290723116,-12.61694946,75.18497662,999.1675781,0.000168104,210.6916962
2/6 22h,0.108919474,4.614783355,-14.10782471,80.36828284,999.5196094,0.000168104,213.8905029
2/6 23h,0.24731159,6.028010766,-13.75211182,79.16248183,1000.025703,0.000168104,218.3970795
2/7 0h,0.290849569,6.323723431,-13.46643677,77.87298866,1000.188906,0.000168104,219.868866
2/7 1h,0.314060662,6.478708734,-13.68778076,75.44923958,1000.197969,0.000168104,224.6882477
2/7 2h,0.288661979,6.309116352,-13.51752319,73.87150441,999.905625,0.000168104,231.701416
2/7 3h,0.219534865,5.773269362,-14.15604248,76.08967605,1000.111875,0.000168104,238.6022339
2/7 4h,0.146412597,5.088340323,-13.23938599,76.59748821,999.9917188,0.000168104,246.4468536
2/7 5h,0.073982345,4.14400089,-13.87415161,79.77448634,999.974375,0.000168104,245.5964813
2/7 6h,0.058894473,3.912009197,-14.15320435,80.02623491,1000.652734,0.000168104,248.4388428
2/7 7h,0.051012051,3.762815835,-13.03412476,78.84848747,1000.956719,0.000168104,258.7733154
2/7 8h,0.005367148,2.449892872,-13.21005859,68.01814023,1001.478594,0.000168104,273.5925293
2/7 9h,0,1.907267007,-7.228613281,48.64057735,1001.264844,0.000168104,276.1788635
2/7 10h,7.74E-05,2.006652913,-6.69888916,45.54380309,1001.051172,0.000168104,279.1587524
2/7 11h,0.006007204,2.5177004,-6.127508545,43.73165473,1000.683359,0.000168104,280.4956665
2/7 12h,0.010603222,2.92436822,-3.244146729,33.61966663,999.9304688,0.000168104,281.74823
2/7 13h,0.015200192,3.075919016,-3.089941406,32.59721447,999.4260156,0.000168104,280.8062439
2/7 14h,0.012398099,3.019268438,-2.989660645,31.26189929,998.9977344,0.000168104,279.9906616
2/7 15h,0.013326324,3.036683822,-4.413366699,34.0792969,999.0151563,0.000168104,278.2198181
2/7 16h,0.043782296,3.647653948,-5.547613525,36.13478925,999.5196094,0.000168104,274.0993652
2/7 17h,0.061387075,3.982860431,-9.618170166,49.41870122,999.4342969,0.000168104,259.9515381
2/7 18h,0.10285438,4.554538171,-9.87076416,50.89487636,1000.341328,0.000168104,256.0466309
2/7 19h,0.118064243,4.761512342,-10.03345337,51.25460018,1000.563281,0.000168104,254.105896
2/7 20h,0.128821121,4.906948603,-10.38254395,53.20690855,1000.246875,0.000168104,250.5040588
2/7 21h,0.155012625,5.180118687,-11.35309448,58.385556,1000.221172,0.000168104,236.8517456
2/7 22h,0.226850495,5.847419412,-13.55158081,63.03333047,1000.058828,0.000168104,230.8081207
2/7 23h,0.336489828,6.631049733,-13.52319946,62.51150607,1000.418359,0.000168104,230.005722
2/8 0h,0.45575843,7.328147945,-13.27817383,62.22845121,1000.315625,0.000168104,239.7538147
2/8 1h,0.445392947,7.282108664,-12.45517578,57.52613123,1000.699922,0.000168104,252.3349304
2/8 2h,0.386088365,6.978038398,-12.27826538,57.4205481,1000.598047,0.000168104,265.0870361
2/8 3h,0.376853565,6.901499026,-13.60172119,63.14552885,1000.948438,0.000168104,274.361908
2/8 4h,0.381962337,6.935438904,-13.59699097,69.1080654,1001.17125,0.000168104,276.8319702
2/8 5h,0.316454585,6.503022707,-12.41260376,73.96798237,1001.290547,0.000168104,275.2234192
2/8 6h,0.326085775,6.566247396,-12.37476196,75.81153551,1002.351641,0.000168104,274.0023193
2/8 7h,0.279695326,6.251099286,-12.33313599,70.22036665,1003.086328,0.000168104,275.923645
2/8 8h,0.124631034,4.832953777,-12.2319397,62.01684383,1003.009297,0.000168104,280.4946899
2/8 9h,0.121112373,4.828120658,-5.293127441,42.67920694,1003.523672,0.000168104,280.1924438
2/8 10h,0.152802145,5.189554249,-4.938391113,41.69132715,1003.720781,0.000168104,277.3783569
2/8 11h,0.190378224,5.557127905,-4.784216309,41.85243721,1003.386172,0.000168104,277.9801636
2/8 12h,0.2711658,6.266796431,-1.944372559,35.11388579,1002.974531,0.000168104,285.4538574
2/8 13h,0.441579581,7.349202863,-1.878149414,35.6412497,1002.580234,0.000168104,294.7255554
2/8 14h,0.427361204,7.27706993,-1.606634521,34.94700787,1002.434453,0.000168104,298.3265381
2/8 15h,0.319537037,6.598149006,-2.990606689,37.47454918,1003.120313,0.000168104,301.8761597
2/8 16h,0.127953381,4.935308359,-3.420111084,38.97787274,1003.686016,0.000168104,305.9202271
2/8 17h,0.111305902,4.666603543,-9.411962891,53.89144994,1004.491953,0.000168104,310.1216431
2/8 18h,0.017558909,3.113316487,-9.506536865,54.32388176,1005.109922,0.000168104,315.8316956
2/8 19h,0,1.37753425,-7.345922852,46.87366194,1005.366719,0.000168104,146.5647125
2/8 20h,0,0.600392921,-10.67578735,60.03308048,1005.315313,0.000168104,157.3716278
2/8 21h,0.001172204,2.098382757,-11.79016724,65.10657793,1005.65,0.000168104,170.6560211
2/8 22h,0.048827916,3.711719657,-14.0633606,70.32738453,1005.906719,0.000168104,174.5214844
2/8 23h,0.100038377,4.487696335,-13.85050049,72.88943949,1005.906719,0.000168104,172.6360321
2/9 0h,0.073213804,4.124715446,-14.67633667,77.68518495,1005.906719,0.000168104,167.083313
2/9 1h,0.083230299,4.258532945,-14.66498413,79.93794827,1006.061641,0.000168104,173.5359497
2/9 2h,0.10997955,4.616943513,-14.55432739,80.87226656,1005.975469,0.000168104,183.9123993
2/9 3h,0.101898882,4.502470069,-15.79923096,83.6678371,1005.829688,0.000168104,187.4372559
2/9 4h,0.114079629,4.671968193,-14.51553955,82.11251394,1006.010313,0.000168104,190.261261
2/9 5h,0.074980784,4.150175276,-14.22699585,80.86203078,1005.821406,0.000168104,168.5275726
2/9 6h,0.137277637,4.983087648,-14.31213989,81.09385443,1006.387188,0.000168104,167.1645813
2/9 7h,0.186409935,5.453938937,-13.52036133,72.66713788,1006.387969,0.000168104,160.4599609
2/9 8h,0.140314047,5.034444994,-10.952948,63.3943325,1005.833047,0.000168104,159.7990723
2/9 9h,0.12608388,4.901534452,-4.090795898,42.8450446,1005.520781,0.000168104,166.4232483
2/9 10h,0.19150496,5.576537635,-3.276312256,39.88633547,1004.487813,0.000168104,174.8571167
2/9 11h,0.237368909,6.019904639,-3.206304932,40.44039497,1003.749844,0.000168104,183.8532257
2/9 12h,0.258184164,6.186792434,-0.300238037,32.63272108,1002.804688,0.000168104,191.279068
2/9 13h,0.175501707,5.443187219,-0.301184082,32.76429016,1001.997109,0.000168104,189.0032043
2/9 14h,0.141716717,5.107301072,-0.665380859,33.32989818,1001.120703,0.000168104,181.4022675
2/9 15h,0.113740123,4.750357846,-1.840307617,36.79721935,1000.886328,0.000673346,168.3459167
2/9 16h,0.125069083,4.913215523,-1.638800049,38.55174679,999.9229688,0.002019573,149.0337372
2/9 17h,0.156793737,5.24060385,-3.999975586,48.50196653,999.2984375,0.002692454,146.6697388
2/9 18h,0.203648209,5.701398051,-4.120123291,50.30766704,998.3964063,0.002019573,147.7997742
2/9 19h,0.245244456,6.077739049,-4.275274658,47.88395777,998.2307813,0.002019573,149.1431885
2/9 20h,0.269561398,6.250759473,-4.220404053,45.1009251,997.0860156,0.004712027,151.0690765
2/9 21h,0.237183601,6.024773316,-4.210943604,44.01013707,996.3653906,0.015313737,161.4759216
2/9 22h,0.227316792,5.938654493,-4.25635376,48.60143483,995.7491406,0.042575877,176.7375946
2/9 23h,0.236182515,6.019000627,-4.176885986,52.63085996,995.7408594,0.076232478,185.5706787
2/10 0h,0.264396246,6.216910768,-4.421881104,59.64246323,995.0640625,0.104840845,188.5606689
2/10 1h,0.308928839,6.531801787,-4.232702637,63.42170306,994.8901563,0.145902392,189.8507843
2/10 2h,0.335330435,6.719442067,-4.292303467,70.64410786,993.8663281,0.202950556,194.4344177
2/10 3h,0.354750856,6.85507437,-4.510809326,76.44120121,993.4928125,0.206316356,202.1316528
2/10 4h,0.354540133,6.854662479,-4.556219482,79.47332136,992.9030469,0.211533159,205.9861755
2/10 5h,0.422137642,7.250399183,-4.163641357,85.45320452,992.6950781,0.161216129,204.9971771
2/10 6h,0.428921683,7.28654348,-4.037817383,85.65775285,992.9635156,0.076232478,207.7790375
2/10 7h,0.363011385,6.916840931,-4.227026367,86.44408341,993.1324219,0.046109781,212.9237061
2/10 8h,0.418362592,7.223860196,-4.76340332,90.00802659,993.4828125,0.032478943,221.1145935
2/10 9h,0.473171579,7.522066232,-3.605505371,84.48888281,993.5176563,0.021708664,230.1275635
2/10 10h,0.458486031,7.444285355,-3.55914917,83.03721912,993.850625,0.015145633,236.7605896
2/10 11h,0.436751753,7.330277378,-3.506170654,79.23525661,993.8324219,0.021035317,240.5988922
2/10 12h,0.369994619,6.986114948,-1.934912109,73.47566223,993.955,0.026757363,244.9462585
2/10 13h,0.318129792,6.619907049,-1.703131104,67.95651139,993.8853906,0.02894504,252.1234131
2/10 14h,0.236065108,6.035948948,-1.711645508,64.97864232,994.2440625,0.000168104,255.1133118
2/10 15h,0.135104413,5.044658702,-1.888555908,64.06678669,994.4892188,0.000168104,252.6499176
2/10 16h,0.043095669,3.646602924,-3.020880127,72.97301131,994.3757813,0.000168104,226.4121857
2/10 17h,0.059369506,3.970075468,-4.745428467,77.03609332,994.9878906,0.000168104,199.8426514
2/10 18h,0.114617293,4.752434958,-5.133276367,83.90786758,995.1021875,0.000168104,192.2200775
2/10 19h,0.148834652,5.161693373,-5.259100342,85.2988017,995.1891406,0.000168104,188.2903442
2/10 20h,0.174552676,5.412907828,-5.401922607,84.9876025,995.2769531,0.000168104,183.306366
2/10 21h,0.223241752,5.884750565,-6.236273193,86.27243617,994.6639844,0.000168104,180.040863
2/10 22h,0.247022331,6.074553307,-7.628759766,89.22461637,994.7783594,0.000168104,186.8319092
2/10 23h,0.25025037,6.095042046,-7.749853516,90.07144959,995.4260938,0.000168104,189.0180969
2/11 0h,0.289956405,6.374908558,-7.341192627,90.26238101,994.8039844,0.000168104,181.1557159
2/11 1h,0.290348425,6.380953995,-7.064978027,90.06124915,994.2092969,0.000168104,173.7601166
2/11 2h,0.319159335,6.580764512,-7.379034424,90.95550009,993.4215625,0.000168104,166.6489563
2/11 3h,0.406698514,7.14408335,-7.271185303,91.19527774,992.8350781,0.000168104,162.4086914
2/11 4h,0.57134789,8.003957211,-7.001593018,90.16175257,992.3008594,0.000168104,165.760788
2/11 5h,0.701602761,8.540937421,-6.406561279,87.95387876,992.2395313,0.000168104,172.3503723
2/11 6h,0.77815887,8.854482045,-6.27979126,87.9218633,992.37125,0.000168104,178.5544586
2/11 7h,0.742971482,8.716072416,-5.864508057,87.25443274,992.200625,0.000168104,188.3679504
2/11 8h,0.62156628,8.236748698,-3.946051025,88.26595215,992.6097656,0.000673346,198.9482422
2/11 9h,0.915490945,9.418022515,-1.982214355,81.61592171,992.330625,0.000673346,209.6358185
2/11 10h,1.007150925,9.74416447,-2.523291016,84.26463528,992.5310938,0.000673346,217.6311035
2/11 11h,0.941664244,9.502874321,-2.797644043,86.77517187,992.4010938,0.002692454,225.6082611
2/11 12h,0.812366263,9.052845333,-0.879187012,80.55106212,992.7323438,0.004712027,233.1344604
2/11 13h,0.596261906,8.162128251,-0.679571533,78.53679525,992.7141406,0.000673346,238.9364471
2/11 14h,0.524829024,7.829910481,-0.129034424,75.93699347,993.5425,0.02053054,245.6781921
2/11 15h,0.264089104,6.24255343,-0.675787354,76.89285533,994.0742188,0.018511433,252.8425903
2/11 16h,0.156360457,5.266467229,0.073419189,75.7134877,994.9547656,0.034329947,270.1872559
2/11 17h,0.408860275,7.190834678,-1.956671143,80.90202986,996.053125,0.019184314,309.239563
2/11 18h,0.653612977,8.360205728,-3.371862793,70.43652502,997.8397656,0.00403868,327.2102661
2/11 19h,0.457991952,7.412764878,-5.3659729,68.75279367,999.1128906,0.000673346,332.6915894
2/11 20h,0.255453361,6.130900556,-6.600500488,73.27282781,999.8451563,0.000168104,332.4244385
2/11 21h,0.158549316,5.234197666,-7.642950439,78.37296116,1000.943438,0.000168104,325.9932251
2/11 22h,0.124180017,4.84641647,-9.490454102,83.78737983,1001.910938,0.000673346,319.657074
2/11 23h,0.120649671,4.799467447,-9.031652832,84.55188405,1002.799766,0.000168104,319.3222656
2/12 0h,0.113639149,4.698926619,-9.595465088,84.9519777,1003.514531,0.000168104,327.1066284
2/12 1h,0.098839365,4.497377308,-9.212347412,86.29126835,1004.421563,0.000168104,333.05896
2/12 2h,0.095001252,4.446834098,-8.801794434,87.51981329,1004.482031,0.000673346,335.4924927
2/12 3h,0.087296507,4.334075298,-10.29550781,89.85095159,1004.874688,0.000673346,334.7724304
2/12 4h,0.060125207,3.94978779,-9.96817627,90.72297854,1004.892031,0.002019573,333.1036682
2/12 5h,0.030170311,3.360718397,-9.781835937,90.44127622,1005.685547,0.000673346,323.9430237
2/12 6h,0.009887385,2.833325944,-10.33618774,90.11973173,1007.019141,0.000673346,317.1711121
2/12 7h,0.015689133,3.074644571,-10.76566162,90.16344188,1006.315078,0.001009554,338.6564331
2/12 8h,0.007595924,2.639385298,-10.57550659,86.33803579,1007.376172,0.000168104,328.6212158
2/12 9h,0.005881975,2.501744281,-7.163366699,71.71073723,1007.005078,0.000504777,332.3634949
2/12 10h,0.008784923,2.751178803,-6.555090332,68.61017755,1006.884141,0.000168104,327.2345581
2/12 11h,0.014027111,3.046661989,-6.394262695,64.98932027,1006.418672,0.000168104,325.1397705
2/12 12h,0.025236967,3.274300847,-4.156072998,56.50655397,1005.754297,0.000168104,327.2355652
2/12 13h,0.054926493,3.872409074,-3.923345947,54.10067747,1004.89125,0.000168104,333.5206299
2/12 14h,0.059459542,3.964905015,-3.73605957,52.85926175,1004.494453,0.000168104,336.020813
2/12 15h,0.028824021,3.3457031,-4.76151123,53.96784035,1004.588906,0.000168104,333.3878784
2/12 16h,0.036535701,3.496919755,-6.013037109,62.6863442,1004.658438,0.000168104,332.642334
2/12 17h,0.058818899,3.92942809,-8.792333984,69.90209083,1004.762031,0.000168104,327.2382813
